benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score,surface_template,domain_hint,question_family,shallow_bridge_reason,is_shallow_bridge_v2,is_bridge_comparison,is_compositional,is_inference,is_comparison,is_single_answer,is_list_like,has_multi_answers,has_rich_evidence,movie_director_pattern,reconstructability_score_v2,reconstruction_bucket_v2,pattern_count,pattern_score_max,pattern_score_mean,pattern_domains
2wiki_0d5b765208c511ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Grete Minde or The Nature Of The Beast (1995 Film)?",,bridge_comparison,bridge_comparison,single,['Grete Minde'],[],1,[],0,[],0,[],0,3,False,medium,Grete Minde,bridge_comparison,"Which film whose director was born first, Grete Minde or The Nature Of The Beast (1995 Film)?",True,True,5,"which film whose director was born first, grete minde or <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_28efecfd086311ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Gypsy Of The North or One More Time With Feeling?",,bridge_comparison,bridge_comparison,single,['Gypsy Of The North'],[],1,[],0,[],0,[],0,3,False,medium,Gypsy Of The North,bridge_comparison,"Which film whose director was born first, Gypsy Of The North or One More Time With Feeling?",True,True,5,"which film whose director was born first, gypsy of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_45f1588308da11ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, I Killed That Man or Fix (Film)?",,bridge_comparison,bridge_comparison,single,['I Killed That Man'],[],1,[],0,[],0,[],0,3,False,medium,I Killed That Man,bridge_comparison,"Which film whose director was born first, I Killed That Man or Fix (Film)?",True,True,5,"which film whose director was born first, i killed that man or fix (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_2cfd233008ce11ebbd94ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, If I Were King or In Search Of The Second Amendment?",,bridge_comparison,bridge_comparison,single,['If I Were King'],[],1,[],0,[],0,[],0,3,False,medium,If I Were King,bridge_comparison,"Which film whose director was born first, If I Were King or In Search Of The Second Amendment?",True,True,5,"which film whose director was born first, if i were king or in search of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b56d0bfc089e11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, If You Wish It or Looking For Comedy In The Muslim World?",,bridge_comparison,bridge_comparison,single,['If You Wish It'],[],1,[],0,[],0,[],0,3,False,medium,If You Wish It,bridge_comparison,"Which film whose director was born first, If You Wish It or Looking For Comedy In The Muslim World?",True,True,5,"which film whose director was born first, if you wish it or looking for comedy in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f62a78b208be11ebbd8aac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Il Diavolo Sulle Colline or Rose Of The Golden West?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Il Diavolo Sulle Colline or Rose Of The Golden West?",True,True,5,"which film whose director was born first, il diavolo sulle colline or rose of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_091b3cf4085111ebbd58ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Immacolata And Concetta: The Other Jealousy or Babe: Pig In The City?",,bridge_comparison,bridge_comparison,single,['Babe: Pig In The City'],[],1,[],0,[],0,[],0,3,False,medium,Babe: Pig In The City,bridge_comparison,"Which film whose director was born first, Immacolata And Concetta: The Other Jealousy or Babe: Pig In The City?",True,True,5,"which film whose director was born first, immacolata and concetta: <ent>: pig in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_748adf2c08e111ebbda2ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Intimate Lighting or The Center Of The Web?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Intimate Lighting or The Center Of The Web?",True,True,5,"which film whose director was born first, intimate lighting or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_41190d57087a11ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Joséphine, Pregnant & Fabulous or The Search For Signs Of Intelligent Life In The Universe?",,bridge_comparison,bridge_comparison,single,['The Search For Signs Of Intelligent Life In The Universe'],[],1,[],0,[],0,[],0,3,False,medium,The Search For Signs Of Intelligent Life In The Universe,bridge_comparison,"Which film whose director was born first, Joséphine, Pregnant & Fabulous or The Search For Signs Of Intelligent Life In The Universe?",True,True,5,"which film whose director was born first, joséphine, pregnant & fabulous or <ent><ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_4c31aebc08a411ebbd7cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Joy In The Morning (Film) or Wings Over Honolulu?",,bridge_comparison,bridge_comparison,single,['Wings Over Honolulu'],[],1,[],0,[],0,[],0,3,False,medium,Wings Over Honolulu,bridge_comparison,"Which film whose director was born first, Joy In The Morning (Film) or Wings Over Honolulu?",True,True,5,"which film whose director was born first, joy in <ent> (film) or wings over honolulu?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_de7e12d3089111ebbd73ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Kalicharan or Tough Guys Of The Prairie?",,bridge_comparison,bridge_comparison,single,['Tough Guys Of The Prairie'],[],1,[],0,[],0,[],0,3,False,medium,Tough Guys Of The Prairie,bridge_comparison,"Which film whose director was born first, Kalicharan or Tough Guys Of The Prairie?",True,True,5,"which film whose director was born first, kalicharan or tough guys of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d4f8739e08d511ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Keeper Of The Door or Rufus (2012 Film)?",,bridge_comparison,bridge_comparison,single,['Keeper Of The Door'],[],1,[],0,[],0,[],0,3,False,medium,Keeper Of The Door,bridge_comparison,"Which film whose director was born first, Keeper Of The Door or Rufus (2012 Film)?",True,True,5,"which film whose director was born first, keeper of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_19411f2e08d611ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Ladies Of The Chorus or The Beach (Film)?",,bridge_comparison,bridge_comparison,single,['Ladies Of The Chorus'],[],1,[],0,[],0,[],0,3,False,medium,Ladies Of The Chorus,bridge_comparison,"Which film whose director was born first, Ladies Of The Chorus or The Beach (Film)?",True,True,5,"which film whose director was born first, ladies of <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f038a852085511ebbd59ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Lady Of The Pavements or The Tarantula?",,bridge_comparison,bridge_comparison,single,['The Tarantula'],[],1,[],0,[],0,[],0,3,False,medium,The Tarantula,bridge_comparison,"Which film whose director was born first, Lady Of The Pavements or The Tarantula?",True,True,5,"which film whose director was born first, lady of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_9e6a98e308a911ebbd80ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Lagna Pathrike or The Time That Remains?",,bridge_comparison,bridge_comparison,single,['Lagna Pathrike'],[],1,[],0,[],0,[],0,3,False,medium,Lagna Pathrike,bridge_comparison,"Which film whose director was born first, Lagna Pathrike or The Time That Remains?",True,True,5,"which film whose director was born first, lagna pathrike or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_c87d3f4608df11ebbda1ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Laugh Your Blues Away or The House Of The Millions?",,bridge_comparison,bridge_comparison,single,['The House Of The Millions'],[],1,[],0,[],0,[],0,3,False,medium,The House Of The Millions,bridge_comparison,"Which film whose director was born first, Laugh Your Blues Away or The House Of The Millions?",True,True,5,"which film whose director was born first, laugh your blues away or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f42043d008c811ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Law Of The Wolf or Geronimo (2014 Film)?",,bridge_comparison,bridge_comparison,single,['Law Of The Wolf'],[],1,[],0,[],0,[],0,3,False,medium,Law Of The Wolf,bridge_comparison,"Which film whose director was born first, Law Of The Wolf or Geronimo (2014 Film)?",True,True,5,"which film whose director was born first, law of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_dcd0692a08c411ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Le Pillole Di Ercole or Which Way Is Up??",,bridge_comparison,bridge_comparison,single,['Le Pillole Di Ercole'],[],1,[],0,[],0,[],0,3,False,medium,Le Pillole Di Ercole,bridge_comparison,"Which film whose director was born first, Le Pillole Di Ercole or Which Way Is Up??",True,True,5,"which film whose director was born first, le pillole di ercole or which way is up??",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_78ca3a3508b811ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Legend Of The Werewolf or Painted Youth?",,bridge_comparison,bridge_comparison,single,['Painted Youth'],[],1,[],0,[],0,[],0,3,False,medium,Painted Youth,bridge_comparison,"Which film whose director was born first, Legend Of The Werewolf or Painted Youth?",True,True,5,"which film whose director was born first, legend of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_84c0902c08e511ebbda4ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Lulu (2014 Film) or The Words That Built America?",,bridge_comparison,bridge_comparison,single,['The Words That Built America'],[],1,[],0,[],0,[],0,3,False,medium,The Words That Built America,bridge_comparison,"Which film whose director was born first, Lulu (2014 Film) or The Words That Built America?",True,True,5,"which film whose director was born first, lulu (<year> film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_6a05825e089711ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Madness Of The Heart or Journey 2: The Mysterious Island?",,bridge_comparison,bridge_comparison,single,['Madness Of The Heart'],[],1,[],0,[],0,[],0,3,False,medium,Madness Of The Heart,bridge_comparison,"Which film whose director was born first, Madness Of The Heart or Journey 2: The Mysterious Island?",True,True,5,"which film whose director was born first, madness of <ent> <num>: <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_a488d6e3089211ebbd73ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Majhli Didi or Dream Of The Rhine?",,bridge_comparison,bridge_comparison,single,['Dream Of The Rhine'],[],1,[],0,[],0,[],0,3,False,medium,Dream Of The Rhine,bridge_comparison,"Which film whose director was born first, Majhli Didi or Dream Of The Rhine?",True,True,5,"which film whose director was born first, majhli didi or dream of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_cc101e95087111ebbd63ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Man In The Moon (Film) or The Robber Symphony?",,bridge_comparison,bridge_comparison,single,['The Robber Symphony'],[],1,[],0,[],0,[],0,3,False,medium,The Robber Symphony,bridge_comparison,"Which film whose director was born first, Man In The Moon (Film) or The Robber Symphony?",True,True,5,"which film whose director was born first, man in <ent> (film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3a421cf8088311ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Marie In The City or Stealing Beauty?",,bridge_comparison,bridge_comparison,single,['Stealing Beauty'],[],1,[],0,[],0,[],0,3,False,medium,Stealing Beauty,bridge_comparison,"Which film whose director was born first, Marie In The City or Stealing Beauty?",True,True,5,"which film whose director was born first, marie in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_751935fb08c911ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Mark Of The Phoenix or Scott Pilgrim Vs. The World?",,bridge_comparison,bridge_comparison,single,['Mark Of The Phoenix'],[],1,[],0,[],0,[],0,3,False,medium,Mark Of The Phoenix,bridge_comparison,"Which film whose director was born first, Mark Of The Phoenix or Scott Pilgrim Vs. The World?",True,True,5,"which film whose director was born first, mark of <ent>. <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_22ed249408d311ebbd96ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Martyrs Of The Alamo or The Mark Of Cain (1947 Film)?",,bridge_comparison,bridge_comparison,single,['Martyrs Of The Alamo'],[],1,[],0,[],0,[],0,3,False,medium,Martyrs Of The Alamo,bridge_comparison,"Which film whose director was born first, Martyrs Of The Alamo or The Mark Of Cain (1947 Film)?",True,True,5,"which film whose director was born first, martyrs of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_82b9ec1108d111ebbd95ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Masam Masam Manis or The Edge Of The Abyss?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Masam Masam Manis or The Edge Of The Abyss?",True,True,5,"which film whose director was born first, masam masam manis or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_88afe1ed089511ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Mcguire Of The Mounted or The Man Unconquerable?",,bridge_comparison,bridge_comparison,single,['Mcguire Of The Mounted'],[],1,[],0,[],0,[],0,3,False,medium,Mcguire Of The Mounted,bridge_comparison,"Which film whose director was born first, Mcguire Of The Mounted or The Man Unconquerable?",True,True,5,"which film whose director was born first, mcguire of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_02a0c3e808d911ebbd9cac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Melody Of The Heart or Partly Cloudy With Sunny Spells?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Melody Of The Heart or Partly Cloudy With Sunny Spells?",True,True,5,"which film whose director was born first, melody of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_58d9e20e08ce11ebbd94ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Moran Of The Lady Letty or Old St. Paul'S (Film)?",,bridge_comparison,bridge_comparison,single,['Moran Of The Lady Letty'],[],1,[],0,[],0,[],0,3,False,medium,Moran Of The Lady Letty,bridge_comparison,"Which film whose director was born first, Moran Of The Lady Letty or Old St. Paul'S (Film)?",True,True,5,"which film whose director was born first, moran of <ent>. paul's (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_2912d63608bd11ebbd89ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Mr. X (2015 Film) or Star Of The North?",,bridge_comparison,bridge_comparison,single,['Star Of The North'],[],1,[],0,[],0,[],0,3,False,medium,Star Of The North,bridge_comparison,"Which film whose director was born first, Mr. X (2015 Film) or Star Of The North?",True,True,5,"which film whose director was born first, mr. x (<year> film) or star of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_cccfa71408c111ebbd8bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Mrs. Dery Where Are You? or Raw Nerve (1991 Film)?",,bridge_comparison,bridge_comparison,single,['Mrs. Dery Where Are You?'],[],1,[],0,[],0,[],0,3,False,medium,Mrs. Dery Where Are You?,bridge_comparison,"Which film whose director was born first, Mrs. Dery Where Are You? or Raw Nerve (1991 Film)?",True,True,5,"which film whose director was born first, mrs. dery where are you? or raw nerve (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_6c4c3ac408b711ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Mulligans (Film) or Stop That Cab?",,bridge_comparison,bridge_comparison,single,['Stop That Cab'],[],1,[],0,[],0,[],0,3,False,medium,Stop That Cab,bridge_comparison,"Which film whose director was born first, Mulligans (Film) or Stop That Cab?",True,True,5,"which film whose director was born first, mulligans (film) or stop that cab?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_abf002e908a611ebbd7fac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Naagapanchami or The Girl In The Glass Cage?",,bridge_comparison,bridge_comparison,single,['The Girl In The Glass Cage'],[],1,[],0,[],0,[],0,3,False,medium,The Girl In The Glass Cage,bridge_comparison,"Which film whose director was born first, Naagapanchami or The Girl In The Glass Cage?",True,True,5,"which film whose director was born first, naagapanchami or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_aa906d67086511ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Neal Of The Navy or 21 Tapaa Pilata Avioliitto?",,bridge_comparison,bridge_comparison,single,['Neal Of The Navy'],[],1,[],0,[],0,[],0,3,False,medium,Neal Of The Navy,bridge_comparison,"Which film whose director was born first, Neal Of The Navy or 21 Tapaa Pilata Avioliitto?",True,True,5,"which film whose director was born first, neal of <ent> <num> tapaa pilata avioliitto?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_e53c799c088711ebbd6eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, No Stars In The Jungle or North Of Pittsburgh?",,bridge_comparison,bridge_comparison,single,['No Stars In The Jungle'],[],1,[],0,[],0,[],0,3,False,medium,No Stars In The Jungle,bridge_comparison,"Which film whose director was born first, No Stars In The Jungle or North Of Pittsburgh?",True,True,5,"which film whose director was born first, no stars in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3fabafbc087c11ebbd69ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Officer With A Rose or House Of The Living Dead?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Officer With A Rose or House Of The Living Dead?",True,True,5,"which film whose director was born first, officer with <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_6ed24326087411ebbd67ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Om Shanti Om or Meridian: Kiss Of The Beast?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Om Shanti Om or Meridian: Kiss Of The Beast?",True,True,5,"which film whose director was born first, om shanti om or meridian: kiss of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_fffc59fc088f11ebbd72ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Operation Happy New Year or Prisoners Of The Earth?",,bridge_comparison,bridge_comparison,single,['Prisoners Of The Earth'],[],1,[],0,[],0,[],0,3,False,medium,Prisoners Of The Earth,bridge_comparison,"Which film whose director was born first, Operation Happy New Year or Prisoners Of The Earth?",True,True,5,"which film whose director was born first, operation happy new year or prisoners of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_39d9796a089b11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Our Lady Of The Assassins (Film) or The Young Nurses?",,bridge_comparison,bridge_comparison,single,['The Young Nurses'],[],1,[],0,[],0,[],0,3,False,medium,The Young Nurses,bridge_comparison,"Which film whose director was born first, Our Lady Of The Assassins (Film) or The Young Nurses?",True,True,5,"which film whose director was born first, our lady of <ent> (film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_bd4ba55508d511ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Outlaws Of The Orient or Cement (Film)?",,bridge_comparison,bridge_comparison,single,['Outlaws Of The Orient'],[],1,[],0,[],0,[],0,3,False,medium,Outlaws Of The Orient,bridge_comparison,"Which film whose director was born first, Outlaws Of The Orient or Cement (Film)?",True,True,5,"which film whose director was born first, outlaws of <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_da59f14b08e011ebbda2ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, People In The Net or Mad Youth?",,bridge_comparison,bridge_comparison,single,['Mad Youth'],[],1,[],0,[],0,[],0,3,False,medium,Mad Youth,bridge_comparison,"Which film whose director was born first, People In The Net or Mad Youth?",True,True,5,"which film whose director was born first, people in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_1e4fd19a086811ebbd5eac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Queen Of The Northwoods or Monsieur Brotonneau?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Queen Of The Northwoods or Monsieur Brotonneau?",True,True,5,"which film whose director was born first, queen of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_1e0404fe087c11ebbd69ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Ragazza Alla Pari or In The Shadows (2010 Film)?",,bridge_comparison,bridge_comparison,single,['Ragazza Alla Pari'],[],1,[],0,[],0,[],0,3,False,medium,Ragazza Alla Pari,bridge_comparison,"Which film whose director was born first, Ragazza Alla Pari or In The Shadows (2010 Film)?",True,True,5,"which film whose director was born first, ragazza alla pari or in <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_0cecc1b2089811ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Red River Renegades or Anne of the Thousand Days?",,bridge_comparison,bridge_comparison,single,['Red River Renegades'],[],1,[],0,[],0,[],0,3,False,medium,Red River Renegades,bridge_comparison,"Which film whose director was born first, Red River Renegades or Anne of the Thousand Days?",True,True,5,"which film whose director was born first, red river renegades or anne of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3ce7200d08e711ebbda5ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Rose Of The Tenements or The General'S Fiancée?",,bridge_comparison,bridge_comparison,single,['Rose Of The Tenements'],[],1,[],0,[],0,[],0,3,False,medium,Rose Of The Tenements,bridge_comparison,"Which film whose director was born first, Rose Of The Tenements or The General'S Fiancée?",True,True,5,"which film whose director was born first, rose of <ent>fiancée?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ff798da408d211ebbd96ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Rugged Water or My Lady of the Cave?",,bridge_comparison,bridge_comparison,single,['Rugged Water'],[],1,[],0,[],0,[],0,3,False,medium,Rugged Water,bridge_comparison,"Which film whose director was born first, Rugged Water or My Lady of the Cave?",True,True,5,"which film whose director was born first, rugged water or my lady of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3a24e74a08d411ebbd96ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Secret Window or An Ancient Tale: When The Sun Was A God?",,bridge_comparison,bridge_comparison,single,['An Ancient Tale: When The Sun Was A God'],[],1,[],0,[],0,[],0,3,False,medium,An Ancient Tale: When The Sun Was A God,bridge_comparison,"Which film whose director was born first, Secret Window or An Ancient Tale: When The Sun Was A God?",True,True,5,"which film whose director was born first, secret window or <ent>: when <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_64ac9f46087811ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Secrets Of The City or The Abandoned (1945 Film)?",,bridge_comparison,bridge_comparison,single,['Secrets Of The City'],[],1,[],0,[],0,[],0,3,False,medium,Secrets Of The City,bridge_comparison,"Which film whose director was born first, Secrets Of The City or The Abandoned (1945 Film)?",True,True,5,"which film whose director was born first, secrets of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_4f77ab0208b911ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Shadow Of The Castles or Pusher 3?",,bridge_comparison,bridge_comparison,single,['Shadow Of The Castles'],[],1,[],0,[],0,[],0,3,False,medium,Shadow Of The Castles,bridge_comparison,"Which film whose director was born first, Shadow Of The Castles or Pusher 3?",True,True,5,"which film whose director was born first, shadow of <ent> <num>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_edd14cac08ca11ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Shoot To Kill (1988 Film) or Return Of The Seven?",,bridge_comparison,bridge_comparison,single,['Return Of The Seven'],[],1,[],0,[],0,[],0,3,False,medium,Return Of The Seven,bridge_comparison,"Which film whose director was born first, Shoot To Kill (1988 Film) or Return Of The Seven?",True,True,5,"which film whose director was born first, shoot to kill (<year> film) or return of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_60bee190089711ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Simon Of The Desert or The Great Gambler?",,bridge_comparison,bridge_comparison,single,['Simon Of The Desert'],[],1,[],0,[],0,[],0,3,False,medium,Simon Of The Desert,bridge_comparison,"Which film whose director was born first, Simon Of The Desert or The Great Gambler?",True,True,5,"which film whose director was born first, simon of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
