benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score
2wiki_6588c836088711ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Oi Kyries Tis Avlis or Maurin Of The Moors?",,bridge_comparison,bridge_comparison,single,['Maurin Of The Moors'],[],1,[],0,[],0,[],0,3,False,medium,Maurin Of The Moors,bridge_comparison,"Which film has the director who died earlier, Oi Kyries Tis Avlis or Maurin Of The Moors?",True,True,5
2wiki_48fc92ac089a11ebbd77ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director born first, Charge Of The Model T'S or Girls Of The Night?",,bridge_comparison,bridge_comparison,single,['Girls Of The Night'],[],1,[],0,[],0,[],0,3,False,medium,Girls Of The Night,bridge_comparison,"Which film has the director born first, Charge Of The Model T'S or Girls Of The Night?",True,True,5
2wiki_c68eb0be08e611ebbda5ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Felices 140 or Dr. Who And The Daleks?",,bridge_comparison,bridge_comparison,single,['Felices 140'],[],1,[],0,[],0,[],0,3,False,medium,Felices 140,bridge_comparison,"Which film has the director who was born later, Felices 140 or Dr. Who And The Daleks?",True,True,5
2wiki_a0b7ab54088511ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Mate Of The Sally Ann or The Legend Of Hercules?",,bridge_comparison,bridge_comparison,single,['The Legend Of Hercules'],[],1,[],0,[],0,[],0,3,False,medium,The Legend Of Hercules,bridge_comparison,"Which film has the director who was born later, The Mate Of The Sally Ann or The Legend Of Hercules?",True,True,5
2wiki_29524701085711ebbd5aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Karin Daughter Of Ingmar or The Man In The Trunk?",,bridge_comparison,bridge_comparison,single,['The Man In The Trunk'],[],1,[],0,[],0,[],0,3,False,medium,The Man In The Trunk,bridge_comparison,"Which film has the director who died first, Karin Daughter Of Ingmar or The Man In The Trunk?",True,True,5
2wiki_186e19be08d911ebbd9cac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, Overland Mail Robbery or Hearts Of The World?",,bridge_comparison,bridge_comparison,single,['Hearts Of The World'],[],1,[],0,[],0,[],0,3,False,medium,Hearts Of The World,bridge_comparison,"Which film has the director who is older, Overland Mail Robbery or Hearts Of The World?",True,True,5
2wiki_cb61a4da08c211ebbd8cac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, The Forbidden Quest or In The Mood For Love?",,bridge_comparison,bridge_comparison,single,['The Forbidden Quest'],[],1,[],0,[],0,[],0,3,False,medium,The Forbidden Quest,bridge_comparison,"Which film has the director who was born earlier, The Forbidden Quest or In The Mood For Love?",True,True,5
2wiki_22be69d808b511ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Rani Mera Naam or Temptation In The Summer Wind?",,bridge_comparison,bridge_comparison,single,['Rani Mera Naam'],[],1,[],0,[],0,[],0,3,False,medium,Rani Mera Naam,bridge_comparison,"Which film has the director who died later, Rani Mera Naam or Temptation In The Summer Wind?",True,True,5
2wiki_5d43d31f08cd11ebbd93ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, The Queen Of The Night or About Schmidt?",,bridge_comparison,bridge_comparison,single,['The Queen Of The Night'],[],1,[],0,[],0,[],0,3,False,medium,The Queen Of The Night,bridge_comparison,"Which film has the director who is older than the other, The Queen Of The Night or About Schmidt?",True,True,5
2wiki_2a0b919a087211ebbd64ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Sing While You'Re Able or Terror Of The Garrison?",,bridge_comparison,bridge_comparison,single,['Terror Of The Garrison'],[],1,[],0,[],0,[],0,3,False,medium,Terror Of The Garrison,bridge_comparison,"Which film whose director was born first, Sing While You'Re Able or Terror Of The Garrison?",True,True,5
2wiki_50869bd2088411ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, The Biggest Show On Earth or The Secret Of The Storm Country?",,bridge_comparison,bridge_comparison,single,['The Secret Of The Storm Country'],[],1,[],0,[],0,[],0,3,False,medium,The Secret Of The Storm Country,bridge_comparison,"Which film has the director who died earlier, The Biggest Show On Earth or The Secret Of The Storm Country?",True,True,5
2wiki_ee22132a08c611ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Hold Back The Night or The Last Night Of The Barbary Coast?",,bridge_comparison,bridge_comparison,single,['The Last Night Of The Barbary Coast'],[],1,[],0,[],0,[],0,3,False,medium,The Last Night Of The Barbary Coast,bridge_comparison,"Which film has the director who died earlier, Hold Back The Night or The Last Night Of The Barbary Coast?",True,True,5
2wiki_f038a852085511ebbd59ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Lady Of The Pavements or The Tarantula?",,bridge_comparison,bridge_comparison,single,['The Tarantula'],[],1,[],0,[],0,[],0,3,False,medium,The Tarantula,bridge_comparison,"Which film whose director was born first, Lady Of The Pavements or The Tarantula?",True,True,5
2wiki_e865739708e411ebbda4ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Luck Of The Navy or Gejje Pooje?",,bridge_comparison,bridge_comparison,single,['Gejje Pooje'],[],1,[],0,[],0,[],0,3,False,medium,Gejje Pooje,bridge_comparison,"Which film whose director is younger, Luck Of The Navy or Gejje Pooje?",True,True,5
2wiki_61ca889708e211ebbda3ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",,bridge_comparison,bridge_comparison,single,"['Goodnight, Sweet Marilyn']",[],1,[],0,[],0,[],0,3,False,medium,"Goodnight, Sweet Marilyn",bridge_comparison,"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",True,True,5
2wiki_b60c16c108c111ebbd8bac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Did A Good Man Die? or The Last Of The Knucklemen?",,bridge_comparison,bridge_comparison,single,['The Last Of The Knucklemen'],[],1,[],0,[],0,[],0,3,False,medium,The Last Of The Knucklemen,bridge_comparison,"Which film has the director who died first, Did A Good Man Die? or The Last Of The Knucklemen?",True,True,5
2wiki_adccf35b087911ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Eyes Of The Forest or Stardust On The Sage?",,bridge_comparison,bridge_comparison,single,['Eyes Of The Forest'],[],1,[],0,[],0,[],0,3,False,medium,Eyes Of The Forest,bridge_comparison,"Which film has the director who died first, Eyes Of The Forest or Stardust On The Sage?",True,True,5
2wiki_a9755ea508a711ebbd7fac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Upasane or Circle Of The Sun?",,bridge_comparison,bridge_comparison,single,['Upasane'],[],1,[],0,[],0,[],0,3,False,medium,Upasane,bridge_comparison,"Which film has the director who died earlier, Upasane or Circle Of The Sun?",True,True,5
2wiki_6ac2406408a211ebbd7aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Raiders Of The South or The House Of Peril?",,bridge_comparison,bridge_comparison,single,['The House Of Peril'],[],1,[],0,[],0,[],0,3,False,medium,The House Of Peril,bridge_comparison,"Which film has the director who died earlier, Raiders Of The South or The House Of Peril?",True,True,5
2wiki_ddb04f2808c011ebbd8aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Up In The World or Gioventù Alla Sbarra?",,bridge_comparison,bridge_comparison,single,['Gioventù Alla Sbarra'],[],1,[],0,[],0,[],0,3,False,medium,Gioventù Alla Sbarra,bridge_comparison,"Which film has the director who died earlier, Up In The World or Gioventù Alla Sbarra?",True,True,5
2wiki_31d1346f08a111ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, Antha Ezhu Naatkal or The Clan – Tale Of The Frogs?",,bridge_comparison,bridge_comparison,single,['Antha Ezhu Naatkal'],[],1,[],0,[],0,[],0,3,False,medium,Antha Ezhu Naatkal,bridge_comparison,"Which film has the director who is older than the other, Antha Ezhu Naatkal or The Clan – Tale Of The Frogs?",True,True,5
2wiki_2ea4c393089611ebbd76ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Mysterious Miss X or For Them That Trespass?",,bridge_comparison,bridge_comparison,single,['For Them That Trespass'],[],1,[],0,[],0,[],0,3,False,medium,For Them That Trespass,bridge_comparison,"Which film has the director who was born later, The Mysterious Miss X or For Them That Trespass?",True,True,5
2wiki_16c78416087411ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Making A Man or Night Of The Living Dead?",,bridge_comparison,bridge_comparison,single,['Night Of The Living Dead'],[],1,[],0,[],0,[],0,3,False,medium,Night Of The Living Dead,bridge_comparison,"Which film has the director who was born later, Making A Man or Night Of The Living Dead?",True,True,5
2wiki_99e45ebc08e411ebbda4ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Left-Hand Side Of The Fridge or Von Richthofen And Brown?",,bridge_comparison,bridge_comparison,single,['The Left-Hand Side Of The Fridge'],[],1,[],0,[],0,[],0,3,False,medium,The Left-Hand Side Of The Fridge,bridge_comparison,"Which film has the director who was born later, The Left-Hand Side Of The Fridge or Von Richthofen And Brown?",True,True,5
2wiki_abf002e908a611ebbd7fac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Naagapanchami or The Girl In The Glass Cage?",,bridge_comparison,bridge_comparison,single,['The Girl In The Glass Cage'],[],1,[],0,[],0,[],0,3,False,medium,The Girl In The Glass Cage,bridge_comparison,"Which film whose director was born first, Naagapanchami or The Girl In The Glass Cage?",True,True,5
2wiki_23a5200e08c311ebbd8dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, 7000 Días Juntos or Blood Of The Vampire?",,bridge_comparison,bridge_comparison,single,['Blood Of The Vampire'],[],1,[],0,[],0,[],0,3,False,medium,Blood Of The Vampire,bridge_comparison,"Which film has the director who was born first, 7000 Días Juntos or Blood Of The Vampire?",True,True,5
2wiki_59864f69085511ebbd59ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Padosi or Four Steps In The Clouds?",,bridge_comparison,bridge_comparison,single,['Four Steps In The Clouds'],[],1,[],0,[],0,[],0,3,False,medium,Four Steps In The Clouds,bridge_comparison,"Which film has the director who died earlier, Padosi or Four Steps In The Clouds?",True,True,5
2wiki_e4441eb408a511ebbd7dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Las Fuerzas Vivas or Polly Of The Storm Country?",,bridge_comparison,bridge_comparison,single,['Polly Of The Storm Country'],[],1,[],0,[],0,[],0,3,False,medium,Polly Of The Storm Country,bridge_comparison,"Which film has the director who was born first, Las Fuerzas Vivas or Polly Of The Storm Country?",True,True,5
2wiki_d95c3cf0089311ebbd75ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Miss Tatlock'S Millions or Village Of The Damned (1995 Film)?",,bridge_comparison,bridge_comparison,single,"[""Miss Tatlock'S Millions""]",[],1,[],0,[],0,[],0,3,False,medium,Miss Tatlock'S Millions,bridge_comparison,"Which film has the director who was born first, Miss Tatlock'S Millions or Village Of The Damned (1995 Film)?",True,True,5
2wiki_8324860208c611ebbd90ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, The Bottom Of The Bottle or A Cruel Romance?",,bridge_comparison,bridge_comparison,single,['A Cruel Romance'],[],1,[],0,[],0,[],0,3,False,medium,A Cruel Romance,bridge_comparison,"Which film has the director who died later, The Bottom Of The Bottle or A Cruel Romance?",True,True,5
2wiki_14d4196408c711ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Don'T Lean Out The Window or Survival Of The Dead?",,bridge_comparison,bridge_comparison,single,['Survival Of The Dead'],[],1,[],0,[],0,[],0,3,False,medium,Survival Of The Dead,bridge_comparison,"Which film whose director is younger, Don'T Lean Out The Window or Survival Of The Dead?",True,True,5
2wiki_4c08119008ce11ebbd94ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, The Nurse In The Military Madhouse or Tuset Street?",,bridge_comparison,bridge_comparison,single,['The Nurse In The Military Madhouse'],[],1,[],0,[],0,[],0,3,False,medium,The Nurse In The Military Madhouse,bridge_comparison,"Which film has the director who is older than the other, The Nurse In The Military Madhouse or Tuset Street?",True,True,5
2wiki_b4f937fb08cf11ebbd95ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, They Who Dare or False Pretenses?",,bridge_comparison,bridge_comparison,single,['They Who Dare'],[],1,[],0,[],0,[],0,3,False,medium,They Who Dare,bridge_comparison,"Which film has the director who was born later, They Who Dare or False Pretenses?",True,True,5
2wiki_ce86d7c808ba11ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, The Children Of The Feud or Indiana Jones And The Temple Of Doom?",,bridge_comparison,bridge_comparison,single,['The Children Of The Feud'],[],1,[],0,[],0,[],0,3,False,medium,The Children Of The Feud,bridge_comparison,"Which film has the director who is older than the other, The Children Of The Feud or Indiana Jones And The Temple Of Doom?",True,True,5
2wiki_010bdf4408df11ebbd9fac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",,bridge_comparison,bridge_comparison,single,['The Third Side Of The River'],[],1,[],0,[],0,[],0,3,False,medium,The Third Side Of The River,bridge_comparison,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",True,True,5
2wiki_2ea4c392089611ebbd76ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, The Mysterious Miss X or For Them That Trespass?",,bridge_comparison,bridge_comparison,single,['The Mysterious Miss X'],[],1,[],0,[],0,[],0,3,False,medium,The Mysterious Miss X,bridge_comparison,"Which film has the director who died first, The Mysterious Miss X or For Them That Trespass?",True,True,5
2wiki_cf54b54408ab11ebbd82ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, Springtime In The Rockies or Train For Durango?",,bridge_comparison,bridge_comparison,single,['Springtime In The Rockies'],[],1,[],0,[],0,[],0,3,False,medium,Springtime In The Rockies,bridge_comparison,"Which film has the director who is older, Springtime In The Rockies or Train For Durango?",True,True,5
2wiki_7253afc808c711ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Eternal Tone or He Who Rides A Tiger?",,bridge_comparison,bridge_comparison,single,['He Who Rides A Tiger'],[],1,[],0,[],0,[],0,3,False,medium,He Who Rides A Tiger,bridge_comparison,"Which film has the director who was born later, The Eternal Tone or He Who Rides A Tiger?",True,True,5
2wiki_1d507a43086d11ebbd61ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Wolves Of The North or Action In Arabia?",,bridge_comparison,bridge_comparison,single,['Action In Arabia'],[],1,[],0,[],0,[],0,3,False,medium,Action In Arabia,bridge_comparison,"Which film whose director is younger, Wolves Of The North or Action In Arabia?",True,True,5
2wiki_ed0a255408d011ebbd95ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Blast-Off Girls or Emperor Of The North Pole?",,bridge_comparison,bridge_comparison,single,['Emperor Of The North Pole'],[],1,[],0,[],0,[],0,3,False,medium,Emperor Of The North Pole,bridge_comparison,"Which film has the director who died earlier, Blast-Off Girls or Emperor Of The North Pole?",True,True,5
2wiki_2a93e15208be11ebbd8aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Soul Of The Slums or Hail To The Rangers?",,bridge_comparison,bridge_comparison,single,['Hail To The Rangers'],[],1,[],0,[],0,[],0,3,False,medium,Hail To The Rangers,bridge_comparison,"Which film has the director who died first, Soul Of The Slums or Hail To The Rangers?",True,True,5
2wiki_25432bdf08b111ebbd85ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Man From Tangier or The Act Of The Heart?",,bridge_comparison,bridge_comparison,single,['The Act Of The Heart'],[],1,[],0,[],0,[],0,3,False,medium,The Act Of The Heart,bridge_comparison,"Which film has the director who died later, Man From Tangier or The Act Of The Heart?",True,True,5
2wiki_7c0ca8d808dd11ebbd9dac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, The Hand That Feeds The Dead or Love Me Forever?",,bridge_comparison,bridge_comparison,single,['The Hand That Feeds The Dead'],[],1,[],0,[],0,[],0,3,False,medium,The Hand That Feeds The Dead,bridge_comparison,"Which film has the director who was born later, The Hand That Feeds The Dead or Love Me Forever?",True,True,5
2wiki_ccc108cd089d11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, Dhuen Ki Lakeer or Night Of The Twelve?",,bridge_comparison,bridge_comparison,single,['Night Of The Twelve'],[],1,[],0,[],0,[],0,3,False,medium,Night Of The Twelve,bridge_comparison,"Which film has the director who is older, Dhuen Ki Lakeer or Night Of The Twelve?",True,True,5
2wiki_3bf7693408df11ebbda0ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Return Of The Ewok or Rattle Of A Simple Man?",,bridge_comparison,bridge_comparison,single,['Return Of The Ewok'],[],1,[],0,[],0,[],0,3,False,medium,Return Of The Ewok,bridge_comparison,"Which film has the director who died later, Return Of The Ewok or Rattle Of A Simple Man?",True,True,5
2wiki_7abe5a5408cd11ebbd93ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Singing In The Dark or Mr. Halpern And Mr. Johnson?",,bridge_comparison,bridge_comparison,single,['Singing In The Dark'],[],1,[],0,[],0,[],0,3,False,medium,Singing In The Dark,bridge_comparison,"Which film has the director who was born first, Singing In The Dark or Mr. Halpern And Mr. Johnson?",True,True,5
2wiki_4b879bd6087a11ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Nude Per L'Assassino or Outlaws Of The Rockies?",,bridge_comparison,bridge_comparison,single,"[""Nude Per L'Assassino""]",[],1,[],0,[],0,[],0,3,False,medium,Nude Per L'Assassino,bridge_comparison,"Which film has the director who was born later, Nude Per L'Assassino or Outlaws Of The Rockies?",True,True,5
2wiki_b81a7ec408b311ebbd86ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Breaking The Silence: Truth And Lies In The War On Terror or Ju-On: The Grudge?",,bridge_comparison,bridge_comparison,single,['Ju-On: The Grudge'],[],1,[],0,[],0,[],0,3,False,medium,Ju-On: The Grudge,bridge_comparison,"Which film has the director who was born later, Breaking The Silence: Truth And Lies In The War On Terror or Ju-On: The Grudge?",True,True,5
2wiki_1c1acbe708d111ebbd95ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born first, Song Of The Eagle or El Santo De La Espada?",,bridge_comparison,bridge_comparison,single,['Song Of The Eagle'],[],1,[],0,[],0,[],0,3,False,medium,Song Of The Eagle,bridge_comparison,"Which film has the director who was born first, Song Of The Eagle or El Santo De La Espada?",True,True,5
2wiki_43bd8712089811ebbd77ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, The Last Exploits Of The Olsen Gang or My Name Is Tanino?",,bridge_comparison,bridge_comparison,single,['The Last Exploits Of The Olsen Gang'],[],1,[],0,[],0,[],0,3,False,medium,The Last Exploits Of The Olsen Gang,bridge_comparison,"Which film whose director was born first, The Last Exploits Of The Olsen Gang or My Name Is Tanino?",True,True,5
2wiki_2e4716e6089d11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, Legend Of The Inca Bridge or Gangs Of New York?",,bridge_comparison,bridge_comparison,single,['Legend Of The Inca Bridge'],[],1,[],0,[],0,[],0,3,False,medium,Legend Of The Inca Bridge,bridge_comparison,"Which film has the director who was born earlier, Legend Of The Inca Bridge or Gangs Of New York?",True,True,5
2wiki_0988901808b211ebbd85ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Diane Of The Follies or Sunday In August?",,bridge_comparison,bridge_comparison,single,['Sunday In August'],[],1,[],0,[],0,[],0,3,False,medium,Sunday In August,bridge_comparison,"Which film has the director who died later, Diane Of The Follies or Sunday In August?",True,True,5
2wiki_7a01a52a089c11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Through The Neighbor'S Window or Lake Of The Dead?",,bridge_comparison,bridge_comparison,single,"[""Through The Neighbor'S Window""]",[],1,[],0,[],0,[],0,3,False,medium,Through The Neighbor'S Window,bridge_comparison,"Which film has the director who died first, Through The Neighbor'S Window or Lake Of The Dead?",True,True,5
2wiki_55a91202087a11ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",,bridge_comparison,bridge_comparison,single,"['Angélique, Marquise Des Anges']",[],1,[],0,[],0,[],0,3,False,medium,"Angélique, Marquise Des Anges",bridge_comparison,"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",True,True,5
2wiki_df80aa7808af11ebbd83ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, Anne Of The Indies or One Hour Of Love?",,bridge_comparison,bridge_comparison,single,['One Hour Of Love'],[],1,[],0,[],0,[],0,3,False,medium,One Hour Of Love,bridge_comparison,"Which film has the director who died later, Anne Of The Indies or One Hour Of Love?",True,True,5
2wiki_42e3df6e089611ebbd76ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, Cry Of The Hunted or Blowing Wild?",,bridge_comparison,bridge_comparison,single,['Cry Of The Hunted'],[],1,[],0,[],0,[],0,3,False,medium,Cry Of The Hunted,bridge_comparison,"Which film has the director who is older, Cry Of The Hunted or Blowing Wild?",True,True,5
2wiki_eb3fdf6208bb11ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died later, The Devil And Miss Jones or The Man In The Funny Suit?",,bridge_comparison,bridge_comparison,single,['The Man In The Funny Suit'],[],1,[],0,[],0,[],0,3,False,medium,The Man In The Funny Suit,bridge_comparison,"Which film has the director who died later, The Devil And Miss Jones or The Man In The Funny Suit?",True,True,5
2wiki_20562e27089f11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, The Stolen Ranch or The Father Of The Girl?",,bridge_comparison,bridge_comparison,single,['The Father Of The Girl'],[],1,[],0,[],0,[],0,3,False,medium,The Father Of The Girl,bridge_comparison,"Which film whose director was born first, The Stolen Ranch or The Father Of The Girl?",True,True,5
2wiki_dfed614a086e11ebbd62ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, The Man In The Raincoat or Secret Of Treasure Mountain?",,bridge_comparison,bridge_comparison,single,['The Man In The Raincoat'],[],1,[],0,[],0,[],0,3,False,medium,The Man In The Raincoat,bridge_comparison,"Which film has the director who was born earlier, The Man In The Raincoat or Secret Of Treasure Mountain?",True,True,5
2wiki_2ab5d037087911ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Ada (Film) or When A Girl'S Beautiful?",,bridge_comparison,bridge_comparison,single,"[""When A Girl'S Beautiful""]",[],1,[],0,[],0,[],0,3,False,medium,When A Girl'S Beautiful,bridge_comparison,"Which film has the director who died earlier, Ada (Film) or When A Girl'S Beautiful?",True,True,5
2wiki_ea6894ac08c611ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older, Song Of The Eagle or Yukon Vengeance?",,bridge_comparison,bridge_comparison,single,['Yukon Vengeance'],[],1,[],0,[],0,[],0,3,False,medium,Yukon Vengeance,bridge_comparison,"Which film has the director who is older, Song Of The Eagle or Yukon Vengeance?",True,True,5
2wiki_58037dd4085811ebbd5aac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born later, Talk Of The Devil or The Women House Of Brescia?",,bridge_comparison,bridge_comparison,single,['Talk Of The Devil'],[],1,[],0,[],0,[],0,3,False,medium,Talk Of The Devil,bridge_comparison,"Which film has the director who was born later, Talk Of The Devil or The Women House Of Brescia?",True,True,5
2wiki_8ffc795f08b511ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Song Of The Prairie or Ramen Teh?",,bridge_comparison,bridge_comparison,single,['Ramen Teh'],[],1,[],0,[],0,[],0,3,False,medium,Ramen Teh,bridge_comparison,"Which film whose director is younger, Song Of The Prairie or Ramen Teh?",True,True,5
2wiki_22be69d908b511ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, Rani Mera Naam or Temptation In The Summer Wind?",,bridge_comparison,bridge_comparison,single,['Temptation In The Summer Wind'],[],1,[],0,[],0,[],0,3,False,medium,Temptation In The Summer Wind,bridge_comparison,"Which film has the director who is older than the other, Rani Mera Naam or Temptation In The Summer Wind?",True,True,5
2wiki_aabdb95608c411ebbd8eac1f6bf848b6,2wikimultihopqa,dev,"Which film came out earlier, Where Did You Get That Girl? or My Son John?",,comparison,comparison,single,['Where Did You Get That Girl?'],[],1,[],0,[],0,[],0,3,False,medium,Where Did You Get That Girl?,comparison,"Which film came out earlier, Where Did You Get That Girl? or My Son John?",True,True,5
2wiki_466512b5088e11ebbd70ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Noi Siamo Due Evasi or Wake Of The Red Witch?",,bridge_comparison,bridge_comparison,single,['Noi Siamo Due Evasi'],[],1,[],0,[],0,[],0,3,False,medium,Noi Siamo Due Evasi,bridge_comparison,"Which film has the director who died earlier, Noi Siamo Due Evasi or Wake Of The Red Witch?",True,True,5
2wiki_610cf44e086411ebbd5eac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who is older than the other, Queen Of The Mob or L'Affittacamere?",,bridge_comparison,bridge_comparison,single,['Queen Of The Mob'],[],1,[],0,[],0,[],0,3,False,medium,Queen Of The Mob,bridge_comparison,"Which film has the director who is older than the other, Queen Of The Mob or L'Affittacamere?",True,True,5
2wiki_a2503fd5089f11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died first, Mother Riley Meets The Vampire or A Pain In The Pullman?",,bridge_comparison,bridge_comparison,single,['A Pain In The Pullman'],[],1,[],0,[],0,[],0,3,False,medium,A Pain In The Pullman,bridge_comparison,"Which film has the director who died first, Mother Riley Meets The Vampire or A Pain In The Pullman?",True,True,5
2wiki_3992f8dc08e111ebbda2ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who was born earlier, Black Belly Of The Tarantula or Devil On Deck?",,bridge_comparison,bridge_comparison,single,['Devil On Deck'],[],1,[],0,[],0,[],0,3,False,medium,Devil On Deck,bridge_comparison,"Which film has the director who was born earlier, Black Belly Of The Tarantula or Devil On Deck?",True,True,5
2wiki_d02fa7e508ab11ebbd82ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, Springtime In The Rockies or Train For Durango?",,bridge_comparison,bridge_comparison,single,['Springtime In The Rockies'],[],1,[],0,[],0,[],0,3,False,medium,Springtime In The Rockies,bridge_comparison,"Which film has the director who died earlier, Springtime In The Rockies or Train For Durango?",True,True,5
2wiki_5eed803f08a511ebbd7dac1f6bf848b6,2wikimultihopqa,dev,"Which film was released earlier, Priests Ćira And Spira or In The Name Of The Girl?",,comparison,comparison,single,['Priests Ćira And Spira'],[],1,[],0,[],0,[],0,3,False,medium,Priests Ćira And Spira,comparison,"Which film was released earlier, Priests Ćira And Spira or In The Name Of The Girl?",True,True,5
2wiki_21c90ee5085f11ebbd5cac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director who died earlier, There'S That Woman Again or Hoodwink (1981 Film)?",,bridge_comparison,bridge_comparison,single,"[""There'S That Woman Again""]",[],1,[],0,[],0,[],0,3,False,medium,There'S That Woman Again,bridge_comparison,"Which film has the director who died earlier, There'S That Woman Again or Hoodwink (1981 Film)?",True,True,5
